Country Name,Country Code,Year,PIB per capita (US$),Exportações (% PIB),Importações (% PIB),Abertura Comercial (% PIB),Crescimento PIB (%),Taxa Câmbio Efetiva Real,Exportações (US$),Importações (US$),Income Level
China,CHN,1996,713.337387811657,17.8247104643429,15.8040407669576,33.6287512313005,9.97619992053447,86.3607391456711,154811877000.001,137261876999.999,Média Renda
China,CHN,1997,786.743548510999,19.3692945938508,14.9442817281513,34.3135763220021,9.2876465280865,93.0043046894463,187447040000.0,144623820000.0,Média Renda
China,CHN,1998,835.095348597432,18.1992267514817,13.9725131842671,32.1717399357488,7.92079207933551,98.0122602046454,188750394176.0,144913704696.0,Média Renda
China,CHN,1999,881.146614068925,18.0006905864312,15.2248474895742,33.2255380760054,7.7370030581299,92.682834790008,198699399635.0,168058444268.42,Média Renda
China,CHN,2000,969.199513696287,20.681599363293,18.3293431142068,39.0109424774998,8.58643201808462,92.7578310464206,253092089737.0,224306238158.48,Média Renda
China,CHN,2001,1065.40597574519,20.0776873829946,18.0049595688389,38.0826469518334,8.31263887091522,96.7667346049817,272060010515.89,243973790217.759,Média Renda
China,CHN,2002,1163.55957673426,22.3518233715808,19.8426189671605,42.1944423387413,9.24339326638321,94.5604923285127,333002310923.451,295619639659.43,Média Renda
China,CHN,2003,1306.97245408557,26.6023738514511,24.4751062787292,51.0774801301803,10.1181928640117,88.3829806128974,447958253781.62,412137124715.32,Média Renda
China,CHN,2004,1530.92726215723,30.6097162464404,28.0306177944035,58.6403340408439,10.1314073631003,85.8505393232491,607356934124.72,556182551584.76,Média Renda
China,CHN,2005,1777.64496828464,33.3687977498922,27.9912771909315,61.3600749408237,11.458238455067,84.9196011289037,773339005396.99,648712207879.781,Média Renda
China,CHN,2006,2129.25696999613,35.5268468681701,28.0427329939926,63.5695798621627,12.6746751655235,86.2585851081174,991731387760.501,782812463259.9,Média Renda
China,CHN,2007,2734.72709877693,34.9066956194649,26.3597683811527,61.2664640006176,14.1499854947127,89.3277046893826,1258056795940.68,950020767157.33,Média Renda
China,CHN,2008,3523.44302065213,32.092513602143,24.6186193981779,56.7111330003209,9.67024588602851,97.00825890877,1497868782939.59,1149036249785.66,Média Renda
China,CHN,2009,3898.24459158811,24.3307718125403,20.0889926205716,44.4197644331119,9.40269972778044,101.106932988351,1262664161019.72,1042533759652.94,Média Renda
China,CHN,2010,4629.24551710077,26.7227451502264,23.1313270837192,49.8540722339456,10.5962719761682,100.0,1654823329662.59,1432422435981.3,Média Renda
China,CHN,2011,5703.76027973346,26.1518828948067,23.7939443305376,49.9458272253443,9.4613358870736,102.693710491129,2006308960971.16,1825413639210.14,Média Renda
China,CHN,2012,6405.0574241349,25.0767043295175,22.4035087488925,47.48021307841,7.85617427055587,108.669456740852,2175069254660.16,1943205232868.96,Média Renda
China,CHN,2013,7147.03518622344,24.163343090563,21.7526982889514,45.9160413795144,7.77872409446717,114.653262699111,2354264539607.02,2119392421425.71,Média Renda
China,CHN,2014,7781.06597484974,23.0719766946892,20.9964797865509,44.0684564812401,7.46190028229434,118.357744897339,2462825804847.21,2241276198981.82,Média Renda
China,CHN,2015,8175.33285077393,20.939064223381,17.7581206128424,38.6971848362233,6.97878002657477,130.042850227405,2362097053268.77,2003260696070.09,Média Renda
China,CHN,2016,8254.86859320357,19.2036507364961,16.9735199564108,36.1771706929069,6.77555562837017,123.88996079768,2199974853564.98,1944490534272.25,Média Renda
China,CHN,2017,8979.67652709856,19.3356301658109,17.6152224501166,36.9508526159275,6.8912663621211,120.253812356789,2424216052103.13,2208518918635.89,Média Renda
China,CHN,2018,10085.6638148819,18.7705198029033,18.1238645885115,36.8943843914148,6.75671800166833,121.797870628225,2655609176082.54,2564121910991.73,Média Renda
China,CHN,2019,10342.9009524335,18.055706959796,17.1437133141061,35.1994202739021,6.06850235053705,121.177283231855,2628941104664.36,2496153305898.83,Média Renda
China,CHN,2020,10627.4637989619,18.2035821684675,15.8353686179343,34.0389507864018,2.34018843078414,123.642695488348,2729884575161.69,2374737462771.46,Média Renda
China,CHN,2021,12887.4357242941,19.5262422245007,16.9944489517557,36.5206911762564,8.57008513166322,127.324692172362,3554107780955.9,3093278397248.66,Média Renda
China,CHN,2022,12970.6056414327,20.297731691419,17.1429881849395,37.4407198763585,3.1341888719577,126.203811885393,3717887818650.36,3140040863531.48,Média Renda
China,CHN,2023,12951.1782397043,19.1024717160831,17.0027206529743,36.1051923690574,5.41484330099675,116.041864301272,3490089712359.72,3106457704272.39,Média Renda
"Egypt, Arab Rep.",EGY,1990,735.982935028025,20.3549060542798,32.5678496868476,52.9227557411273,5.66702915715818,,8748317631.22476,13997308209.9596,Baixa Renda
"Egypt, Arab Rep.",EGY,1991,622.829605007867,27.4666666666667,35.3777777777778,62.8444444444444,1.12540459520747,,10269192422.7318,13226985709.5381,Baixa Renda
"Egypt, Arab Rep.",EGY,1992,680.79923864551,28.3968368080518,30.9130122214234,59.3098490294752,4.47285918408184,,11885776186.3208,12938946228.1467,Baixa Renda
"Egypt, Arab Rep.",EGY,1993,740.334217356418,25.8376288659794,30.090206185567,55.9278350515464,2.90079079959442,,12034813925.5702,14015606242.497,Baixa Renda
"Egypt, Arab Rep.",EGY,1994,807.303537230487,22.5714285714286,28.0571428571429,50.6285714285714,3.97317218034541,,11714116251.4828,14561091340.4508,Baixa Renda
"Egypt, Arab Rep.",EGY,1995,916.326617700876,22.5490196078431,27.6960784313726,50.2450980392157,4.64245877240639,,13565319964.6122,16661751695.665,Baixa Renda
"Egypt, Arab Rep.",EGY,1996,1008.97637629447,20.7497820401046,26.1987794245859,46.9485614646905,4.98873056512208,,14033018867.9245,17718160377.3585,Baixa Renda
"Egypt, Arab Rep.",EGY,1997,1146.20172117634,18.8416698006769,24.8965776607747,43.7382474614517,5.49235474302942,,14778761061.9469,19528023598.8201,Baixa Renda
"Egypt, Arab Rep.",EGY,1998,1212.82259820477,16.214335421016,25.7132915796799,41.9276270006959,5.575497460986,,13754427390.791,21812278630.4604,Baixa Renda
"Egypt, Arab Rep.",EGY,1999,1268.30949160496,15.0520156046814,23.3094928478544,38.3615084525358,6.05343878467555,,13653789442.6423,21144205249.189,Baixa Renda
"Egypt, Arab Rep.",EGY,2000,1366.09274372613,16.2011173184358,22.8168185827698,39.0179359012055,6.37000382991766,,16174959635.99,22779979451.0495,Baixa Renda
"Egypt, Arab Rep.",EGY,2001,1295.1374184163,17.4797881237803,22.330638416504,39.8104265402844,3.53525197391507,,16900269541.779,21590296495.9569,Baixa Renda
"Egypt, Arab Rep.",EGY,2002,1116.82884626213,18.3161784111903,22.6708894167326,40.9870678279229,2.39020402573726,,15595505617.9775,19303370786.5169,Baixa Renda
"Egypt, Arab Rep.",EGY,2003,1031.27556291284,21.7964071856287,24.3832335329341,46.1796407185629,3.19345473739745,,17500000000.0,19576923076.9231,Baixa Renda
"Egypt, Arab Rep.",EGY,2004,991.255689145253,28.2299608489594,29.5899443643107,57.8199052132701,4.0920716112534,,22240259740.2597,23311688311.6883,Baixa Renda
"Egypt, Arab Rep.",EGY,2005,1105.53920713903,30.3435468895079,32.6090993500464,62.9526462395543,4.47174447174434,,27206127206.1272,29237429237.4292,Baixa Renda
"Egypt, Arab Rep.",EGY,2006,1298.97900203124,29.9498138254816,31.5687226809131,61.5185365063947,6.84383819379117,,32173913043.4783,33913043478.2609,Baixa Renda
"Egypt, Arab Rep.",EGY,2007,1547.74170735909,30.249731471536,34.828141783029,65.077873254565,7.08782742681038,,39457092819.6147,45429071803.8529,Baixa Renda
"Egypt, Arab Rep.",EGY,2008,1896.21594269779,33.0429927414852,38.6376326074819,71.6806253489671,7.15628356605819,,53800000000.0,62909090909.0909,Baixa Renda
"Egypt, Arab Rep.",EGY,2009,2161.63964573927,24.9568221070812,31.596622529265,56.5534446363462,4.67359979952391,,47205081669.6915,59764065335.7532,Baixa Renda
"Egypt, Arab Rep.",EGY,2010,2455.08194645282,21.3492458146859,26.5871042599039,47.9363500745898,5.1472348575531,,46751361161.5245,58221415607.9855,Baixa Renda
"Egypt, Arab Rep.",EGY,2011,2590.64384891965,20.5674276128656,24.6882065494858,45.2556341623514,1.7645719489982,,48537005163.5112,58261617900.1721,Baixa Renda
"Egypt, Arab Rep.",EGY,2012,2996.0677072015,16.3969666208873,24.3148026512211,40.7117692721084,2.22619979863525,,45766666666.6667,67866666666.6667,Baixa Renda
"Egypt, Arab Rep.",EGY,2013,3025.52563552448,17.0178456245969,23.3551924317351,40.373038056332,2.18546605362143,,49085271317.8295,67364341085.2713,Baixa Renda
"Egypt, Arab Rep.",EGY,2014,3133.39102265541,14.2441314553991,22.6760563380282,36.9201877934272,2.91591187985748,,43529411764.7059,69296987087.5179,Baixa Renda
"Egypt, Arab Rep.",EGY,2015,3306.98159414141,13.1838454928598,21.6620974671631,34.8459429600229,4.37201907790141,,43423180592.9919,71347708894.8787,Baixa Renda
"Egypt, Arab Rep.",EGY,2016,3270.6287768197,10.3454639403558,19.9010851110947,30.2465490514505,4.34664345555447,,34392638036.8098,66159509202.454,Baixa Renda
"Egypt, Arab Rep.",EGY,2017,2395.10333299491,15.0140868185672,27.8180475395935,42.8321343581608,4.18122099994778,,37289402173.913,69089673913.0435,Baixa Renda
"Egypt, Arab Rep.",EGY,2018,2484.70315630508,17.984655608418,27.9263640649779,45.9110196733959,5.3311086189448,,47225661226.7867,73331457512.6618,Baixa Renda
"Egypt, Arab Rep.",EGY,2019,2962.98892023003,16.6440314510365,24.4799857040743,41.1240171551108,5.55209307156956,,53041002277.9043,78012528473.8041,Baixa Renda
"Egypt, Arab Rep.",EGY,2020,3511.11381026379,12.4727757370868,19.6534798296655,32.1262555667523,3.55016483786838,,47872738615.0967,75433562071.1167,Baixa Renda
"Egypt, Arab Rep.",EGY,2021,3827.35415374308,10.5611502153652,19.295823265447,29.8569734808122,3.29064601202211,,44850223072.0204,81943913320.5864,Baixa Renda
"Egypt, Arab Rep.",EGY,2022,4233.30783744856,15.0870258208479,21.8960790564233,36.9831048772713,6.58784560886967,,71927051671.7325,104389057750.76,Baixa Renda
"Egypt, Arab Rep.",EGY,2023,3456.78968456253,19.1060913405676,21.3443094314355,40.4504007720031,3.76028052279247,,75645997561.7681,84507686602.5298,Baixa Renda
France,FRA,1990,21586.4674617483,21.9887012598388,22.59758568885,44.5862869486888,2.82962715326478,109.957880608599,276540778219.492,284198409830.141,Alta Renda
France,FRA,1991,21500.7778366233,22.4142688669444,22.5394312881118,44.9537001550562,1.23666248297356,105.837932371049,282187071270.782,283762818276.945,Alta Renda
France,FRA,1992,23615.0168565483,22.445403889811,21.517950603772,43.963354493583,1.5160611169627,107.325423010962,311915489467.162,299027013630.731,Alta Renda
France,FRA,1993,22238.8250618434,21.816309385317,19.9093069269938,41.7256163123108,-0.35899781051468,108.410140518548,286749942089.414,261684618948.344,Alta Renda
France,FRA,1994,23359.8985104774,22.7505122935097,21.0008368568964,43.7513491504061,2.38366086110145,108.16815990615,315281781663.516,291034380907.372,Alta Renda
France,FRA,1995,26791.8151982369,23.6896549224157,21.7420067714481,45.4316616938638,2.30479278392259,111.137006591089,377901958207.386,346832698120.647,Alta Renda
France,FRA,1996,26757.6351494145,24.123002754589,21.9894774043751,46.1124801589641,1.39707987198881,110.618935505596,385700089755.097,351587382997.82,Alta Renda
France,FRA,1997,24169.4008102822,26.6303250476944,23.1731284270416,49.803453474736,2.5270616339357,105.239754322979,385977860193.302,335869521240.728,Alta Renda
France,FRA,1998,24869.4030795939,27.2527671033937,24.1686656996833,51.4214328030771,3.45259434279616,105.612241172463,407948410051.145,361782299310.652,Alta Renda
France,FRA,1999,24576.3152254528,27.2069773242695,24.4636841396038,51.6706614638734,3.39930808809441,102.527922276065,404544866221.468,363754404231.893,Alta Renda
France,FRA,2000,22340.5939516217,29.7580489893129,28.0279980425069,57.7860470318197,4.14099996402915,97.0899569199751,404994866619.609,381449581352.471,Alta Renda
France,FRA,2001,22331.7948343036,29.4306035099419,27.4626293461303,56.8932328560722,1.89946701186636,96.7793806166521,403310126488.544,376341467532.402,Alta Renda
France,FRA,2002,24144.5727019529,28.7307017592768,26.4018230910334,55.1325248503102,1.06775027069419,98.3843917462947,428784967658.903,394028136001.569,Alta Renda
France,FRA,2003,29479.5222101175,27.1369676673944,25.4619146196714,52.5988822870657,0.967827182558352,103.768131074784,497989403585.685,467250572392.979,Alta Renda
France,FRA,2004,33644.9282220364,27.5381038597962,26.2116609694066,53.7497648292028,2.86825052501032,105.543014333293,580996794039.114,553011604110.426,Alta Renda
France,FRA,2005,34696.3718316971,28.1635565257399,27.65927959839,55.8228361241299,1.88856584109286,104.030571147186,617386391343.813,606331902819.611,Alta Renda
France,FRA,2006,36431.5658906555,28.9278484836141,28.9414290456532,57.8692775292673,2.71406448755236,103.358008207328,670507475708.117,670822254333.176,Alta Renda
France,FRA,2007,41486.1907828787,28.8585344688926,29.2940266620733,58.1525611309659,2.53048188351066,103.875892296568,766429838941.689,777995714258.042,Alta Renda
France,FRA,2008,45464.8181385158,29.1990596782502,29.9807331629246,59.1797928411748,0.380171435849121,104.49077024258,854598937578.437,877476980121.484,Alta Renda
France,FRA,2009,41728.0884164132,25.8809482311608,26.3181640716005,52.1991123027613,-2.82455153714783,104.537529666381,698805241356.796,710610400819.062,Alta Renda
France,FRA,2010,40694.8211697025,27.8264880915553,28.7610671562408,56.587555247796,2.00032476039051,100.0,736352883613.335,761083995458.335,Alta Renda
France,FRA,2011,43929.7840873812,29.538847336075,31.0667881455656,60.6056354816406,2.43757653729007,99.2132266664357,847885600684.827,891743744380.352,Alta Renda
France,FRA,2012,40863.5814412333,30.3556786527444,31.3032784243658,61.6589570771102,0.183835264973013,96.0143049421684,814445012227.5,839869181339.766,Alta Renda
France,FRA,2013,42669.1795111893,30.5912853427773,31.2279485306189,61.8192338733962,0.781756446231,97.3328286110955,861474336499.179,879403265969.571,Alta Renda
France,FRA,2014,43148.0459288416,30.741812901515,31.4574540364356,62.1992669379507,0.997832947295251,97.345024429847,879595852391.448,900072034980.075,Alta Renda
France,FRA,2015,36702.4323733379,31.6934947262689,31.8111924693795,63.5046871956484,1.06675474783462,92.0448053481781,774108364253.242,776983112152.851,Alta Renda
France,FRA,2016,37024.2157133669,31.498210070063,31.8445463682721,63.3427564383351,0.860031075424033,93.0161581221464,778134181664.243,786690099965.255,Alta Renda
France,FRA,2017,38687.1626407164,32.311834044929,33.0840141110421,65.3958481559711,2.08361485997399,93.4971704788157,836510836277.649,856501561408.354,Alta Renda
France,FRA,2018,41418.1766484844,32.9179818922164,33.8842788890102,66.8022607812266,1.64590872395887,95.5709698078986,915638789626.901,942517078079.137,Alta Renda
France,FRA,2019,40408.2848574751,32.8895593910847,33.5394177830602,66.4289771741449,2.02744646419237,93.8969302254291,895514790269.018,913209092423.528,Alta Renda
France,FRA,2020,39169.8606000707,28.5572228192655,30.2816679047993,58.8388907240647,-7.44064589948231,94.9436565551022,756174143647.162,801836174373.076,Alta Renda
France,FRA,2021,43725.0999521245,31.2880499332105,32.5004326976615,63.788482630872,6.88233783360239,94.4229565647205,928139254791.07,964103785591.845,Alta Renda
France,FRA,2022,41082.8119320747,36.5036688904078,39.2864747207143,75.7901436111221,2.57084047567793,90.1591617751958,1020752900059.15,1098568561003.12,Alta Renda
France,FRA,2023,44690.9345395117,34.2800305804742,36.279524212719,70.5595547931931,0.936487518850853,92.0147477981512,1046168809647.27,1107189988383.75,Alta Renda
Germany,DEU,1990,22385.6778250275,22.7404117768503,22.9485429079431,45.6889546847935,5.25500609657068,107.812021956725,404361405398.862,408062314489.771,Alta Renda
Germany,DEU,1991,23443.3350818536,23.5660117742412,24.0694014237156,47.6354131979568,5.10826150662902,105.941274515865,442049499116.087,451492044784.915,Alta Renda
Germany,DEU,1992,26559.8543879632,22.089549620151,22.5944943826796,44.6840440028306,2.01418423268822,110.910177228885,473020663744.521,483833437695.679,Alta Renda
Germany,DEU,1993,25616.6508772405,19.8790217032561,19.8703722671765,39.7493939704326,-0.973303672314501,115.24313165956,413275760085.177,413095942269.017,Alta Renda
Germany,DEU,1994,27201.9593555204,20.6057061403032,20.4900381932732,41.0957443335763,2.59758495227749,116.022318923957,456474629384.115,453912257442.449,Alta Renda
Germany,DEU,1995,31747.2449398447,21.4815282668309,21.1246203807509,42.6061486475818,1.50540577767291,121.248000024963,557027432782.858,547772621809.745,Alta Renda
Germany,DEU,1996,30599.7891048363,22.2821690795205,21.6214170158045,43.903586095325,1.03815582464068,116.842735537731,558519625682.35,541957369378.737,Alta Renda
Germany,DEU,1997,27046.9565464237,24.7013999735662,23.6789210951718,48.380321068738,1.8548172630131,110.214479998637,548072411459.508,525385743288.969,Alta Renda
Germany,DEU,1998,27395.9440608051,25.6601609051036,24.4953048741291,50.1554657792327,2.0961614012438,110.391387756636,576778926308.77,550595754140.269,Alta Renda
Germany,DEU,1999,26965.4922773722,26.0298761818567,25.4893512545493,51.519227436406,2.13011669389533,106.91494958791,576268522696.14,564301984739.383,Alta Renda
Germany,DEU,2000,23925.8559901991,29.6806532498145,29.5149460477259,59.1955992975405,2.87724595591061,99.7025390757487,583812721397.648,580553292712.158,Alta Renda
Germany,DEU,2001,23878.3641471651,30.5604113813066,28.9988749869052,59.5592863682118,1.63654099437316,99.7273120130952,600934274699.607,570228511976.772,Alta Renda
Germany,DEU,2002,25486.5942008748,31.1904504893495,27.1421182354634,58.3325687248129,-0.228310223930706,100.785244957156,655732684858.04,570622539400.393,Alta Renda
Germany,DEU,2003,30711.1022511331,31.2678451095809,27.6466991846698,58.9145442942507,-0.529929010433477,106.153576641983,792550922245.881,700765174545.097,Alta Renda
Germany,DEU,2004,34566.7359143735,33.9352126434777,28.9712783030388,62.9064909465164,1.16236825444811,107.651814733759,967940099859.462,826352918672.203,Alta Renda
Germany,DEU,2005,35084.4363546269,35.9531497908166,30.9999527026155,66.9531024934321,0.885697256705441,105.220662860652,1040265986689.49,896950519582.879,Alta Renda
Germany,DEU,2006,36980.3349948954,38.9694499171537,33.7897435474697,72.7591934646234,3.85573614635729,104.257391304283,1187129764083.53,1029339915529.41,Alta Renda
Germany,DEU,2007,42350.9217211489,40.6368056265783,34.2470360551014,74.8838416816798,2.89010717888073,105.768413577929,1415809341318.83,1193186147672.55,Alta Renda
Germany,DEU,2008,46386.3295924799,40.9425488863489,35.1588613264959,76.1014102128448,0.910403214153277,105.881938013192,1559414079161.72,1339125795807.81,Alta Renda
Germany,DEU,2009,42487.2137101496,35.4417264226192,30.6735421084064,66.1152685310257,-5.54516454479311,106.463150092936,1233301486982.42,1067378170076.17,Alta Renda
Germany,DEU,2010,42409.9356994694,39.4832687323685,34.3793720327515,73.8626407651201,4.14676755040489,100.0,1369340699300.0,1192329684250.0,Alta Renda
Germany,DEU,2011,47646.582043143,41.6299889730367,36.777324487501,78.4073134605377,3.75796884487347,98.8974147287632,1592275709231.52,1406669611896.89,Alta Renda
Germany,DEU,2012,44735.5882319701,42.6688163749205,36.6316714160221,79.3004877909427,0.47429132103845,95.2369976435676,1535179851348.05,1317969624114.84,Alta Renda
Germany,DEU,2013,47220.0102098851,41.6686546134315,35.8957269607433,77.5643815741748,0.386224592046474,97.60565934887,1586778324179.22,1366940257620.0,Alta Renda
Germany,DEU,2014,48971.0824722599,41.6838906996921,35.1464405712237,76.8303312709159,2.16949889758517,98.2670707223331,1653100023449.01,1393837781387.05,Alta Renda
Germany,DEU,2015,41911.0109851054,42.6044431481211,35.1869136162559,77.791356764377,1.65271978656361,92.4995346621731,1458592274325.0,1204648073431.64,Alta Renda
Germany,DEU,2016,42961.0356905775,41.6238177033957,34.3607698108013,75.9845875141969,2.29471066413561,94.0826651590097,1472560807845.53,1215609853746.31,Alta Renda
Germany,DEU,2017,45526.5999576533,42.3259814296135,35.24065551723,77.5666369468435,2.71602454639843,94.9001486836837,1592765732735.3,1326138381464.71,Alta Renda
Germany,DEU,2018,48874.8595028454,42.6073917339186,36.6202679583694,79.227659692288,1.11644310902427,97.0489489098575,1726455112200.0,1483856351069.02,Alta Renda
Germany,DEU,2019,47623.8656074829,42.3863044855837,36.747442628887,79.1337471144706,0.987893350164853,95.4703320652649,1677314255411.76,1454172759796.08,Alta Renda
Germany,DEU,2020,47379.765194548,39.1691838521344,33.824073376198,72.9932572283324,-4.09513751682526,96.3532545478386,1543321676059.15,1332716704314.4,Alta Renda
Germany,DEU,2021,52265.6541620571,42.6575836538409,37.4990343972191,80.15661805106,3.6699998840452,97.1384787602209,1854878618151.13,1630569552864.31,Alta Renda
Germany,DEU,2022,49686.1154582583,45.7805177232318,43.2836096462941,89.0641273695259,1.36973104612758,93.779203538054,1906115968542.81,1802154794791.84,Alta Renda
Germany,DEU,2023,53940.4073447462,43.4023485563427,39.3967578932279,82.7991064495705,-0.266438401180253,97.138195942379,1964261782880.43,1782980609876.5,Alta Renda
India,IND,1990,371.085936203765,7.05335023414457,8.45291127605198,15.5062615101965,5.53345456125301,,22639774911.5525,27132072318.021,Baixa Renda
India,IND,1991,305.574055928592,8.49424077053547,8.49348578059959,16.9877265511351,1.05683143496063,,22943398073.2995,22941358805.152,Baixa Renda
India,IND,1992,319.182472626315,8.84292692502088,9.59017211680717,18.433099041828,5.48239602040357,,25486029046.6975,27639649994.19,Baixa Renda
India,IND,1993,302.884806246174,9.83421745486326,9.81732233160511,19.6515397864684,4.75077621776924,,27466541462.9135,27419354118.7633,Baixa Renda
India,IND,1994,347.73421473994,9.8880849164454,10.1900594604801,20.0781443769255,6.65892407028434,,32361214431.4321,33349501147.7089,Baixa Renda
India,IND,1995,375.17600537305,10.8439680350622,12.0234806711877,22.8674487062499,7.57449183788519,,39068855117.8518,43318425767.7707,Baixa Renda
India,IND,1996,401.046754673579,10.3851692716063,11.5443185997804,21.9294878713867,7.54952224920051,,40803004618.1754,45357266003.2021,Baixa Renda
India,IND,1997,416.228116203753,10.690717318379,11.9286695486689,22.6193868670479,4.04982084998183,,44459225642.5392,49607467421.0891,Baixa Renda
India,IND,1998,413.630864056851,11.0184691793102,12.6810008997545,23.6994700790647,6.18441582172117,,46426465025.0477,53431564328.4224,Baixa Renda
India,IND,1999,441.927991436397,11.4520646128009,13.363533431492,24.8155980442929,8.84575555939531,,52544483402.6936,61314704757.0345,Baixa Renda
India,IND,2000,442.750218937263,12.9972363113479,13.9036865990995,26.9009229104474,3.84099115659129,,60878472821.2004,65124245375.0531,Baixa Renda
India,IND,2001,450.357900514128,12.5583796339108,13.4348751195257,25.9932547534365,4.82396626555771,,60963415576.6447,65218276482.1322,Baixa Renda
India,IND,2002,469.149928973927,14.2643839243147,15.2442790107467,29.5086629350614,3.80397532112175,,73452895951.6331,78498759285.7313,Baixa Renda
India,IND,2003,544.143133545002,14.9479138581734,15.6445222747346,30.592436132908,7.8603814759073,,90838575243.7621,95071869378.5573,Baixa Renda
India,IND,2004,624.258826510066,17.8591249630479,19.6446890963991,37.503814059447,7.92293661199932,,126648472020.752,139310848797.436,Baixa Renda
India,IND,2005,710.488080408949,19.6052466948335,22.3964229200356,42.0016696148691,7.92343062148318,,160838260680.778,183736617243.328,Baixa Renda
India,IND,2006,801.668353659022,21.2679414221966,24.4565390770687,45.7244804992652,8.06073257166651,,199973922363.783,229955027127.372,Baixa Renda
India,IND,2007,1021.88707706826,20.7996997489032,24.8865689304448,45.686268679348,7.6608150670107,,253077526013.168,302803952552.5,Baixa Renda
India,IND,2008,992.519584923828,24.0973572601391,29.2708631790835,53.3682204392226,3.08669805921981,,288902044820.698,350926955799.106,Baixa Renda
India,IND,2009,1094.94974598436,20.4005193743564,25.8723502685274,46.2728696428837,7.86188883286074,,273752124889.211,347177967968.316,Baixa Renda
India,IND,2010,1347.51939071367,22.4009332487945,26.8542732486216,49.2552064974161,8.49758470221235,,375353514026.267,449974370198.802,Baixa Renda
India,IND,2011,1445.46127486037,24.5404113195713,31.0834686939585,55.6238800135298,5.24131619937695,,447384417625.093,566667744819.908,Baixa Renda
India,IND,2012,1429.32199520032,24.534430661418,31.2592910673332,55.7937217287511,5.45638755166587,,448400477361.254,571306554042.386,Baixa Renda
India,IND,2013,1432.84397512195,25.430861300519,28.4132706461587,53.8441319466777,6.38610640094825,,472180271340.149,527555307105.956,Baixa Renda
India,IND,2014,1553.88396075118,22.9679630081172,25.9542227389497,48.9221857470669,7.41022760508854,,468345815420.933,529239428328.665,Baixa Renda
India,IND,2015,1583.99815907985,19.8131891564045,22.1097247094602,41.9229138658647,7.99625378571471,,416787940847.812,465097595426.184,Baixa Renda
India,IND,2016,1707.50892912243,19.1582349105946,20.9242508026814,40.082485713276,8.25630550179086,,439642578076.358,480169055768.282,Baixa Renda
India,IND,2017,1950.10468280866,18.7917648392982,21.9507321152243,40.7424969545225,6.79538341897911,,498258808231.521,582018012521.568,Baixa Renda
India,IND,2018,1966.25455171679,19.9278285988562,23.6891407335327,43.6169693323889,6.45385134497769,,538635186135.438,640300806738.542,Baixa Renda
India,IND,2019,2041.42863698585,18.664264897257,21.2411386333872,39.9054035306442,3.87143694070356,,529245063167.215,602315056052.526,Baixa Renda
India,IND,2020,1907.04251637669,18.6824769296756,19.0756283996012,37.7581053292768,-5.77772470686801,,499728529072.629,510244747372.174,Baixa Renda
India,IND,2021,2239.61384367482,21.3991583305515,24.0239304534931,45.4230887840446,9.68959249192875,,677769255428.552,760902891806.013,Baixa Renda
India,IND,2022,2347.44829434623,23.2515412045298,26.8237289453584,50.0752701498882,7.60936497768895,,778021514754.531,897550749081.828,Baixa Renda
India,IND,2023,2530.12031278204,21.4486977833541,23.544144504402,44.9928422877561,9.19075493028345,,780408530088.596,856651130547.122,Baixa Renda
Indonesia,IDN,1990,578.420121135382,27.3057589781449,25.5861024595444,52.8918614376893,7.24213163856464,,28982531183.3725,27157275246.8897,Baixa Renda
Indonesia,IDN,1991,624.387495384411,28.3512610672578,26.4883038133183,54.8395648805761,6.91198283591309,,33063806609.367,30891188671.1508,Baixa Renda
Indonesia,IDN,1992,673.67103954742,30.3074635078275,27.1199706023253,57.4274341101528,6.49750651682714,,38801726176.401,34720875699.535,Baixa Renda
Indonesia,IDN,1993,817.395116417856,26.7548134217247,23.768572466506,50.5233858882307,6.49640812045304,,42274397859.4989,37555937063.1049,Baixa Renda
Indonesia,IDN,1994,899.793982949817,26.5114278515733,25.3656731979016,51.877101049475,7.53997109551439,,46896633113.5023,44869883142.4274,Baixa Renda
Indonesia,IDN,1995,1011.22614205568,26.3121650131426,27.6464250504,53.9585900635426,8.22000739903493,,53185312942.0389,55882279823.789,Baixa Renda
Indonesia,IDN,1996,1118.92133024129,25.8245519820943,26.4401916750537,52.264743657148,7.81818707670867,,58717201041.7111,60116979037.698,Baixa Renda
Indonesia,IDN,1997,1044.60674832472,27.8592432831317,28.134615525546,55.9938588086777,4.69987885390397,,60106038403.5787,60700151259.0363,Baixa Renda
Indonesia,IDN,1998,454.877800792123,52.968134566078,43.2180577941907,96.1861923602686,-13.1267254923818,,50555726234.5501,41249712041.6119,Baixa Renda
Indonesia,IDN,1999,657.268934667018,35.5141290838601,27.4297837763323,62.9439128601924,0.79112608199847,,49720260589.8075,38402067922.3448,Baixa Renda
Indonesia,IDN,2000,763.711124950924,40.9773084738704,30.4595674435027,71.4368759173731,4.9200677470169,,67621169165.827,50264686469.7912,Baixa Renda
Indonesia,IDN,2001,732.307093405708,39.0321390955111,30.7610684301127,69.7932075256238,3.64346644721492,,62625875833.9076,49355195402.1429,Baixa Renda
Indonesia,IDN,2002,881.002913569131,32.6876208878375,26.3918408785348,59.0794617663723,4.49947539085764,,63956798804.501,51638437160.6839,Baixa Renda
Indonesia,IDN,2003,1043.2105838671,30.4776547809661,23.1388389663355,53.6164937473016,4.78036912167654,,71553141044.9888,54323622341.4892,Baixa Renda
